PM2.5,NO2,Latitude,Longitude,Temperature,Humidity,Wind_Speed,Month,Day_of_Week,PM10,CO,SO2,O3,City,Date
197.41,39.39,12.9716,77.5946,16.65,95.63966,14.81259,11,2,64.65,0.77,3.99,23.71,Bengaluru,2017-11-29
74.5,32.3,12.9716,77.5946,20.05,86.89702,20.140705,11,3,36.84,0.97,4.12,19.73,Bengaluru,2017-11-30
1.76,31.43,12.9716,77.5946,19.3,96.62773,20.870687,12,4,19.23,0.65,3.23,4.11,Bengaluru,2017-12-01
1.72,35.74,12.9716,77.5946,18.35,90.97508,24.503809,12,5,53.35,0.62,2.98,4.61,Bengaluru,2017-12-02
32.42,42.05,12.9716,77.5946,18.15,89.24302,15.496736,12,6,69.73,0.86,2.16,8.9,Bengaluru,2017-12-03
18.72,42.47,12.9716,77.5946,18.2,97.51682,11.720751,12,0,71.86,0.86,2.58,24.47,Bengaluru,2017-12-04
11.27,40.08,12.9716,77.5946,18.75,94.80947,12.4811535,12,1,63.98,0.7,3.02,12.45,Bengaluru,2017-12-05
93.7,44.52,12.9716,77.5946,18.75,93.62315,10.805998,12,2,92.18,0.89,4.86,14.367619047619046,Bengaluru,2017-12-06
70.22,47.64,12.9716,77.5946,19.45,91.90971,5.771239,12,3,77.97,1.27,4.42,16.285238095238093,Bengaluru,2017-12-07
103.18,66.21,12.9716,77.5946,15.35,97.776505,9.021574,12,4,93.55,1.05,4.75,18.20285714285714,Bengaluru,2017-12-08
90.59,62.95,12.9716,77.5946,15.9,82.104614,8.089993,12,5,108.41,1.1,4.86,20.12047619047619,Bengaluru,2017-12-09
81.28,57.89,12.9716,77.5946,17.4,96.88581,11.542478,12,6,117.05,1.06,4.96,22.038095238095238,Bengaluru,2017-12-10
63.5,38.93,12.9716,77.5946,16.15,97.16657,6.2145634,12,0,85.74,0.78,4.41,23.955714285714283,Bengaluru,2017-12-11
161.35,43.69,12.9716,77.5946,18.15,98.751114,11.013882,12,3,73.5,0.94,3.71,25.87333333333333,Bengaluru,2017-12-14
85.57,81.78,12.9716,77.5946,16.7,89.99337,12.641076,12,4,55.14,0.96,2.87,27.790952380952376,Bengaluru,2017-12-15
75.91,42.57,12.9716,77.5946,16.95,92.941414,15.725037,12,5,63.26,0.8,3.2,29.708571428571425,Bengaluru,2017-12-16
79.75,48.64,12.9716,77.5946,15.95,96.85137,13.009903,12,6,69.56,0.89,3.56,31.626190476190473,Bengaluru,2017-12-17
84.85,63.33,12.9716,77.5946,15.1,86.706764,15.542662,12,0,81.51,0.89,3.66,33.54380952380952,Bengaluru,2017-12-18
76.92,50.27,12.9716,77.5946,14.95,96.203476,15.175612,12,1,72.71,0.97,3.71,35.46142857142857,Bengaluru,2017-12-19
107.9,80.93,12.9716,77.5946,16.75,94.73127,14.578888,12,2,70.28,1.0,6.38,37.37904761904761,Bengaluru,2017-12-20
84.55,115.11,12.9716,77.5946,14.3,90.40535,12.245293,12,3,62.23,0.95,5.76,39.29666666666667,Bengaluru,2017-12-21
71.71,142.35,12.9716,77.5946,16.6,97.79763,12.768586,12,4,58.04,0.95,3.32,41.21428571428571,Bengaluru,2017-12-22
56.14,61.7,12.9716,77.5946,15.65,96.22363,13.397612,12,5,60.26,0.9,3.55,43.13190476190476,Bengaluru,2017-12-23
48.78,31.49,12.9716,77.5946,15.15,93.75286,13.53236,12,6,38.57,0.69,2.29,45.049523809523805,Bengaluru,2017-12-24
159.52,29.62,12.9716,77.5946,14.65,99.35676,11.923557,12,0,45.31,0.71,2.78,46.967142857142846,Bengaluru,2017-12-25
63.3,32.19,12.9716,77.5946,15.5,89.03323,12.522619,12,1,60.95,0.81,2.72,48.8847619047619,Bengaluru,2017-12-26
73.7,44.73,12.9716,77.5946,14.75,94.038925,12.224107,12,2,87.05,0.91,3.4,50.80238095238094,Bengaluru,2017-12-27
62.76,44.56,12.9716,77.5946,15.9,89.0653,14.241629,12,3,83.3,0.96,3.38,52.72,Bengaluru,2017-12-28
32.57,48.73,12.9716,77.5946,12.55,97.72802,10.464798,12,4,74.48,1.13,3.6,17.18,Bengaluru,2017-12-29
26.74,42.6,12.9716,77.5946,16.15,95.62317,12.849528,12,5,70.68,1.06,3.26,33.48,Bengaluru,2017-12-30
18.29,41.94,12.9716,77.5946,15.6,96.53213,11.874544,12,6,59.11,1.02,2.95,32.36,Bengaluru,2017-12-31
38.06,42.23,12.9716,77.5946,14.5,96.19043,5.4119864,1,0,74.54,1.04,3.2,25.89,Bengaluru,2018-01-01
35.12,41.7,12.9716,77.5946,16.55,96.249306,8.373386,1,1,78.63,1.0,3.37,24.78,Bengaluru,2018-01-02
28.84,50.19,12.9716,77.5946,18.5,91.27355,12.24,1,2,69.71,1.09,2.8,35.27,Bengaluru,2018-01-03
24.57,46.14,12.9716,77.5946,16.95,96.56747,12.10157,1,3,80.05,0.96,3.32,46.62,Bengaluru,2018-01-04
24.31,52.5,12.9716,77.5946,14.6,90.72239,11.525623,1,4,93.29,1.04,5.34,51.89,Bengaluru,2018-01-05
30.02,51.77,12.9716,77.5946,13.5,88.57803,10.182337,1,5,94.22,0.98,4.28,59.57,Bengaluru,2018-01-06
40.05,49.36,12.9716,77.5946,13.75,91.26128,9.028754,1,6,94.39,0.99,3.37,62.13,Bengaluru,2018-01-07
34.88,46.38,12.9716,77.5946,13.75,79.67882,14.440443,1,0,77.23,0.93,4.26,76.84,Bengaluru,2018-01-08
28.74,43.41,12.9716,77.5946,14.9,95.89136,13.138765,1,1,76.89,0.96,16.6,70.18,Bengaluru,2018-01-09
31.37,29.81,12.9716,77.5946,18.1,84.79275,13.450708,1,2,71.0,0.89,3.16,54.29,Bengaluru,2018-01-10
54.32,45.27,12.9716,77.5946,17.25,95.96377,10.805999,1,3,63.45,0.96,4.91,37.03,Bengaluru,2018-01-11
37.55,36.51,12.9716,77.5946,18.7,94.21254,12.522619,1,4,76.54,1.35,5.74,48.6,Bengaluru,2018-01-12
36.12,43.3,12.9716,77.5946,17.1,92.357346,11.183201,1,5,98.69,0.93,3.51,47.39,Bengaluru,2018-01-13
34.43,44.87,12.9716,77.5946,15.45,97.7782,11.5199995,1,6,110.99,1.29,3.2,53.1,Bengaluru,2018-01-14
38.84,33.96,12.9716,77.5946,15.6,93.773926,10.08,1,0,100.57,0.89,3.35,66.4,Bengaluru,2018-01-15
41.35,41.68,12.9716,77.5946,16.25,96.858536,6.130579,1,1,99.23,0.92,3.47,59.88,Bengaluru,2018-01-16
46.76,37.47,12.9716,77.5946,16.3,95.628136,10.137692,1,2,101.11,0.92,3.58,64.8,Bengaluru,2018-01-17
37.73,39.62,12.9716,77.5946,14.7,84.4202,14.113653,1,3,103.52,1.01,3.66,65.34,Bengaluru,2018-01-18
55.0,38.68,12.9716,77.5946,13.3,89.73955,10.390226,1,4,92.99,1.21,4.22,71.99,Bengaluru,2018-01-19
33.34,38.67,12.9716,77.5946,13.4,97.10633,10.440001,1,5,114.17,1.16,4.32,80.04,Bengaluru,2018-01-20
33.55,33.77,12.9716,77.5946,13.05,97.4172,12.24,1,6,104.31,1.14,3.97,81.55,Bengaluru,2018-01-21
39.03,34.14,12.9716,77.5946,13.9,96.486885,13.138765,1,0,119.95,1.14,4.24,77.88,Bengaluru,2018-01-22
48.08,35.2,12.9716,77.5946,15.85,95.00055,9.6932955,1,1,132.27,1.24,4.59,60.85,Bengaluru,2018-01-23
45.88,44.92,12.9716,77.5946,15.9,98.72942,7.69592,1,2,125.43,1.19,4.59,43.36,Bengaluru,2018-01-24
39.93,33.76,12.9716,77.5946,16.15,96.54662,7.208994,1,3,129.02,1.06,4.19,56.22,Bengaluru,2018-01-25
39.28,32.42,12.9716,77.5946,15.9,72.923195,12.964998,1,4,117.17,0.94,4.24,63.78,Bengaluru,2018-01-26
47.03,36.38,12.9716,77.5946,15.65,77.867516,13.324863,1,5,143.26,1.04,4.21,61.21,Bengaluru,2018-01-27
39.38,30.66,12.9716,77.5946,14.6,88.960625,10.08,1,6,124.79,0.89,4.28,62.46,Bengaluru,2018-01-28
33.47,36.21,12.9716,77.5946,15.35,75.53673,15.03835,1,0,114.19,1.05,4.17,55.34,Bengaluru,2018-01-29
53.56,32.79,12.9716,77.5946,14.95,92.53436,13.896187,1,1,115.21,0.99,3.89,56.31,Bengaluru,2018-01-30
37.93,36.09,12.9716,77.5946,14.0,94.62086,10.483357,1,2,112.97,1.06,4.07,52.6,Bengaluru,2018-01-31
33.99,49.14,12.9716,77.5946,14.0,76.58393,11.440979,2,3,106.5,1.08,5.01,41.2,Bengaluru,2018-02-01
29.63,42.78,12.9716,77.5946,15.0,64.02405,11.879999,2,4,103.77,1.44,4.38,49.36,Bengaluru,2018-02-02
28.81,33.25,12.9716,77.5946,14.85,54.280262,13.684735,2,5,104.97,1.04,6.48,46.48,Bengaluru,2018-02-03
23.31,32.25,12.9716,77.5946,13.05,94.89332,11.792404,2,6,99.74,0.93,12.74,42.53,Bengaluru,2018-02-04
29.23,32.53,12.9716,77.5946,12.2,91.46286,11.298495,2,0,94.58,0.95,3.37,40.8,Bengaluru,2018-02-05
32.55,29.05,12.9716,77.5946,16.25,92.0125,11.570515,2,1,98.75,0.89,3.52,40.51,Bengaluru,2018-02-06
30.93,30.04,12.9716,77.5946,19.45,92.7793,5.5887027,2,2,95.75,0.94,3.22,25.11,Bengaluru,2018-02-07
35.48,45.34,12.9716,77.5946,19.05,89.03097,7.5599995,2,3,87.19,1.1,4.2,27.4,Bengaluru,2018-02-08
37.87,43.01,12.9716,77.5946,18.8,96.01051,4.0249224,2,4,96.52,1.01,4.36,30.91,Bengaluru,2018-02-09
30.34,39.51,12.9716,77.5946,18.3,97.82592,5.495161,2,5,84.89,0.99,6.63,25.27,Bengaluru,2018-02-10
28.29,23.84,12.9716,77.5946,17.55,98.74539,5.95906,2,6,96.63,0.88,3.42,38.11,Bengaluru,2018-02-11
27.9,24.85,12.9716,77.5946,18.0,90.08801,13.708391,2,0,88.93,0.98,2.99,32.61,Bengaluru,2018-02-12
30.53,17.2,12.9716,77.5946,16.85,97.1816,11.212135,2,1,55.15,1.01,1.84,44.28,Bengaluru,2018-02-13
32.43,17.59,12.9716,77.5946,17.3,93.25653,14.044615,2,2,68.55,0.96,1.61,38.23,Bengaluru,2018-02-14
30.19,18.7,12.9716,77.5946,17.15,95.04923,13.75558,2,3,59.31,0.96,1.47,35.76,Bengaluru,2018-02-15
29.62,30.03,12.9716,77.5946,16.25,82.4169,12.245294,2,4,53.91,0.98,2.79,36.38,Bengaluru,2018-02-16
32.11,37.85,12.9716,77.5946,15.4,95.29047,8.669949,2,5,70.68,1.03,8.54,43.4,Bengaluru,2018-02-17
27.53,22.89,12.9716,77.5946,16.5,95.63471,10.948973,2,6,64.77,0.95,5.69,49.17,Bengaluru,2018-02-18
28.6,26.23,12.9716,77.5946,15.55,91.970894,12.6462,2,0,62.32,1.05,4.22,51.46,Bengaluru,2018-02-19
28.89,22.48,12.9716,77.5946,15.8,91.98579,10.105681,2,1,66.18,1.09,3.15,55.88,Bengaluru,2018-02-20
34.62,32.97,12.9716,77.5946,17.0,60.69592,15.517629,2,2,79.69,0.98,3.36,52.95,Bengaluru,2018-02-21
37.13,39.61,12.9716,77.5946,17.05,65.34568,13.493999,2,3,64.91,0.95,3.19,52.15,Bengaluru,2018-02-22
34.6,31.9,12.9716,77.5946,17.05,56.938545,15.546833,2,4,71.15,0.94,2.94,52.09,Bengaluru,2018-02-23
26.41,19.98,12.9716,77.5946,14.2,96.809044,11.542478,2,5,56.42,0.96,2.35,35.76,Bengaluru,2018-02-24
21.87,14.46,12.9716,77.5946,16.9,92.641975,16.75064,2,6,33.81,0.92,2.34,37.55,Bengaluru,2018-02-25
21.31,27.46,12.9716,77.5946,16.2,93.50102,11.966953,2,0,25.9,1.01,2.61,30.2,Bengaluru,2018-02-26
23.35,26.31,12.9716,77.5946,17.2,68.03542,13.441071,2,1,30.13,0.94,3.87,32.51,Bengaluru,2018-02-27
29.3,32.9,12.9716,77.5946,15.75,78.915245,8.049845,2,2,56.03,1.04,3.4,31.63,Bengaluru,2018-02-28
29.48,27.41,12.9716,77.5946,16.45,84.33935,10.805999,3,3,99.47,0.95,3.09,36.47,Bengaluru,2018-03-01
30.38,38.24,12.9716,77.5946,17.5,54.78197,12.7279215,3,4,116.47,0.98,3.53,45.24,Bengaluru,2018-03-02
38.39,36.26,12.9716,77.5946,17.85,44.0724,11.212135,3,5,121.49,1.0,3.14,43.82,Bengaluru,2018-03-03
36.56,24.85,12.9716,77.5946,16.3,70.85061,9.360001,3,6,128.58,1.02,4.2,44.8,Bengaluru,2018-03-04
30.79,34.44,12.9716,77.5946,17.55,54.794865,9.0645685,3,0,94.71,1.02,3.71,36.83,Bengaluru,2018-03-05
32.09,32.76,12.9716,77.5946,16.8,73.8095,7.6367526,3,1,109.19,0.96,3.85,33.61,Bengaluru,2018-03-06
33.88,25.14,12.9716,77.5946,14.95,95.2744,6.6087217,3,2,114.17,0.98,3.83,46.63,Bengaluru,2018-03-07
41.37,27.15,12.9716,77.5946,17.1,76.07228,6.830519,3,3,125.36,1.08,3.66,40.31,Bengaluru,2018-03-08
59.48,47.26,12.9716,77.5946,17.2,65.81456,7.5599995,3,4,133.95,1.09,4.07,40.87,Bengaluru,2018-03-09
59.82,37.1,12.9716,77.5946,17.55,78.407486,10.446206,3,5,143.26,1.05,4.18,33.03,Bengaluru,2018-03-10
45.19,22.32,12.9716,77.5946,18.35,73.35815,12.599999,3,6,123.62,1.03,3.7,45.61,Bengaluru,2018-03-11
35.82,17.43,12.9716,77.5946,18.15,98.751114,14.440443,3,0,105.52,1.05,4.01,38.92,Bengaluru,2018-03-12
20.49,14.01,12.9716,77.5946,19.35,96.93126,9.114471,3,1,63.71,1.14,4.08,20.48,Bengaluru,2018-03-13
29.23,16.94,12.9716,77.5946,21.4,88.938095,9.504273,3,2,85.74,1.15,4.17,38.25,Bengaluru,2018-03-14
26.46,22.08,12.9716,77.5946,21.45,85.680565,6.1305785,3,3,54.8,1.15,3.95,26.5,Bengaluru,2018-03-15
19.13,28.79,12.9716,77.5946,21.35,94.034134,4.1046314,3,4,33.54,1.03,3.88,23.65,Bengaluru,2018-03-16
23.01,27.98,12.9716,77.5946,19.45,95.73029,8.049845,3,5,33.85,1.02,4.27,26.48,Bengaluru,2018-03-17
20.75,16.69,12.9716,77.5946,20.7,90.56224,10.30883,3,6,33.52,1.09,3.39,20.61,Bengaluru,2018-03-18
31.94,24.94,12.9716,77.5946,18.9,96.61759,10.823973,3,0,57.31,0.97,3.33,50.57,Bengaluru,2018-03-19
43.91,35.38,12.9716,77.5946,18.0,86.15093,6.2145634,3,1,70.07,1.49,3.26,46.5,Bengaluru,2018-03-20
42.72,31.97,12.9716,77.5946,19.15,85.4464,6.12,3,2,98.38,1.55,3.02,53.46,Bengaluru,2018-03-21
31.78,50.97,12.9716,77.5946,19.95,79.76731,6.439876,3,3,176.51,1.83,3.78,34.26,Bengaluru,2018-03-22
40.18,62.66,12.9716,77.5946,20.45,73.01812,7.42159,3,4,136.77,1.23,3.89,32.05,Bengaluru,2018-03-23
37.72,27.94,12.9716,77.5946,22.05,85.20956,7.491114,3,5,141.77,0.82,3.61,58.64,Bengaluru,2018-03-24
38.84,27.43,12.9716,77.5946,20.9,84.29272,10.30883,3,6,113.42,1.05,3.59,54.78,Bengaluru,2018-03-25
19.85,34.2,12.9716,77.5946,19.85,93.96783,7.145796,3,1,72.36,0.78,6.99,73.5,Bengaluru,2018-03-27
28.96,25.44,12.9716,77.5946,20.9,91.14118,8.669949,4,4,57.17,0.98,3.56,72.28666666666666,Bengaluru,2018-04-13
30.43,19.09,12.9716,77.5946,22.5,79.12021,6.297428,4,0,55.0,0.69,3.01,71.07333333333334,Bengaluru,2018-04-16
32.38,27.27,12.9716,77.5946,21.9,96.989204,7.386582,4,1,61.9,0.87,2.74,69.86,Bengaluru,2018-04-17
36.4,30.93,12.9716,77.5946,22.3,73.57305,6.5693827,4,2,69.46,0.96,2.73,68.64666666666666,Bengaluru,2018-04-18
47.67,27.36,12.9716,77.5946,22.8,86.346954,11.212135,4,3,79.33,0.91,6.9,67.43333333333334,Bengaluru,2018-04-19
36.52,32.2,12.9716,77.5946,22.95,78.69125,6.618519,4,4,60.94,0.85,2.28,66.22,Bengaluru,2018-04-20
33.4,37.81,12.9716,77.5946,23.45,74.23281,3.5455887,4,5,84.17,0.9,2.7,74.47666666666666,Bengaluru,2018-04-21
33.42,19.6,12.9716,77.5946,22.45,75.71501,7.289444,4,6,75.88,0.78,3.94,82.73333333333333,Bengaluru,2018-04-22
41.19,19.98,12.9716,77.5946,22.15,88.722626,6.9899354,4,0,60.47,0.8,3.94,90.99,Bengaluru,2018-04-23
42.62,29.87,12.9716,77.5946,22.75,73.18777,6.849467,4,1,77.31,0.82,4.05,55.89,Bengaluru,2018-04-24
42.99,53.65,12.9716,77.5946,21.2,88.92221,3.8268526,4,2,58.32,0.98,4.06,49.01,Bengaluru,2018-04-25
49.93,24.84,12.9716,77.5946,22.8,79.16233,6.489992,4,3,61.192608695652176,0.85,5.71,46.4,Bengaluru,2018-04-26
44.12,20.7,12.9716,77.5946,21.7,82.29666,5.0911684,4,4,64.06521739130434,1.16,5.25,53.72,Bengaluru,2018-04-27
39.22,21.73,12.9716,77.5946,21.35,97.87527,6.3690495,4,5,66.93782608695652,0.91,5.54,40.12,Bengaluru,2018-04-28
44.57,28.96,12.9716,77.5946,21.25,70.40819,5.0142193,4,6,69.8104347826087,0.69,6.03,45.33,Bengaluru,2018-04-29
187.49,25.4,12.9716,77.5946,22.35,89.56356,7.491114,4,0,72.68304347826087,1.14,5.46,46.3,Bengaluru,2018-04-30
59.11,18.64,12.9716,77.5946,23.05,92.40077,12.904882,5,1,75.55565217391305,0.59,6.12,48.92,Bengaluru,2018-05-01
65.71,24.39,12.9716,77.5946,23.85,88.85801,12.522619,5,2,78.42826086956521,0.9,9.43,41.52,Bengaluru,2018-05-02
44.58,34.25,12.9716,77.5946,22.4,93.218925,7.5685663,5,3,81.3008695652174,0.88,5.83,46.69,Bengaluru,2018-05-03
113.31,26.78,12.9716,77.5946,20.65,96.36302,9.885262,5,4,84.17347826086956,1.16,6.65,45.87,Bengaluru,2018-05-04
62.35,33.46,12.9716,77.5946,21.55,96.98135,7.386582,5,5,87.04608695652173,0.72,4.22,38.61,Bengaluru,2018-05-05
79.0,24.55,12.9716,77.5946,21.25,93.45028,6.3690495,5,6,89.91869565217391,0.73,5.71,44.38,Bengaluru,2018-05-06
50.52,60.58,12.9716,77.5946,21.85,95.805756,9.605998,5,0,92.79130434782608,0.91,5.1,36.48,Bengaluru,2018-05-07
55.88,33.39,12.9716,77.5946,22.7,88.2217,8.654986,5,1,95.66391304347826,0.8,6.3,32.43,Bengaluru,2018-05-08
32.46,27.7,12.9716,77.5946,21.4,92.88177,7.92,5,2,98.53652173913042,0.69,5.64,52.6,Bengaluru,2018-05-09
28.99,27.51,12.9716,77.5946,22.05,86.54299,3.6,5,3,101.40913043478261,0.81,5.31,41.46,Bengaluru,2018-05-10
27.03,39.99,12.9716,77.5946,21.5,94.33108,2.3051248,5,4,104.28173913043477,0.89,5.48,24.19,Bengaluru,2018-05-11
27.01,24.22,12.9716,77.5946,21.2,94.902954,5.04,5,5,107.15434782608696,0.88,4.33,39.45,Bengaluru,2018-05-12
26.73,26.31,12.9716,77.5946,20.75,95.47549,5.3517847,5,6,110.02695652173912,0.86,5.76,46.78,Bengaluru,2018-05-13
33.13,47.07,12.9716,77.5946,21.3,96.08422,4.1046314,5,0,112.8995652173913,0.87,7.1,37.5,Bengaluru,2018-05-14
35.64,41.15,12.9716,77.5946,21.25,86.73714,7.172949,5,1,115.77217391304347,0.7,6.35,44.59,Bengaluru,2018-05-15
34.36,34.6,12.9716,77.5946,21.35,93.455086,7.072878,5,2,118.64478260869565,0.82,6.26,29.15,Bengaluru,2018-05-16
39.69,24.0,12.9716,77.5946,21.15,90.874695,3.8268526,5,3,121.51739130434783,0.9,5.16,41.75,Bengaluru,2018-05-17
43.05,33.14,12.9716,77.5946,21.2,96.377884,6.6185193,5,4,124.39,1.1,4.09,35.22,Bengaluru,2018-05-18
45.09,42.69,12.9716,77.5946,20.55,95.468765,5.0142193,5,5,94.78,0.98,4.82,42.52,Bengaluru,2018-05-19
47.83,18.67,12.9716,77.5946,20.6,96.063774,7.4128532,5,6,66.81,0.79,4.3,47.98,Bengaluru,2018-05-20
52.64,33.17,12.9716,77.5946,20.1,96.94848,6.28713,5,0,58.23,0.8,4.51,36.12,Bengaluru,2018-05-21
59.24,35.39,12.9716,77.5946,20.7,96.36438,6.9527545,5,1,71.88,1.06,3.12,41.2,Bengaluru,2018-05-22
62.6,35.36,12.9716,77.5946,20.5,99.078606,5.5887027,5,2,84.46,0.93,4.33,30.74,Bengaluru,2018-05-23
35.4,32.53,12.9716,77.5946,21.1,99.08278,3.0758414,5,3,65.64,0.92,4.77,34.78,Bengaluru,2018-05-24
46.14,30.05,12.9716,77.5946,20.3,96.65289,4.5536795,5,4,64.28,0.95,4.87,27.78,Bengaluru,2018-05-25
33.64,30.58,12.9716,77.5946,20.9,98.47309,5.1919937,5,5,43.62,1.12,3.78,22.59,Bengaluru,2018-05-26
41.73,29.69,12.9716,77.5946,21.85,97.58403,8.557102,5,6,52.37,1.02,3.86,19.04,Bengaluru,2018-05-27
29.29,18.87,12.9716,77.5946,21.25,97.87367,7.5685663,5,0,48.38,1.19,4.26,30.76,Bengaluru,2018-05-28
16.92,15.29,12.9716,77.5946,21.4,88.66211,6.489992,5,1,27.94,1.18,3.57,27.82,Bengaluru,2018-05-29
35.67,21.27,12.9716,77.5946,21.9,90.36411,11.631956,5,2,38.75,1.01,3.68,23.37,Bengaluru,2018-05-30
33.16,22.99,12.9716,77.5946,20.85,98.16948,10.636766,5,3,41.38,1.03,3.55,21.01,Bengaluru,2018-05-31
42.07,25.48,12.9716,77.5946,21.3,98.47769,5.2416787,6,4,60.8,0.99,3.69,24.28,Bengaluru,2018-06-01
44.47,35.43,12.9716,77.5946,20.8,96.9644,6.489992,6,5,54.34,1.06,6.55,23.96,Bengaluru,2018-06-02
38.79,22.36,12.9716,77.5946,21.05,96.97007,6.924738,6,6,29.26,1.01,4.18,16.46,Bengaluru,2018-06-03
23.35,20.58,12.9716,77.5946,21.2,98.17428,11.966954,6,0,28.86,0.96,4.39,15.51,Bengaluru,2018-06-04
25.5,16.5,12.9716,77.5946,21.35,96.97685,11.753877,6,1,22.18,0.94,6.31,16.54,Bengaluru,2018-06-05
22.77,17.25,12.9716,77.5946,20.55,99.692184,14.277983,6,2,27.69,1.04,7.21,12.58,Bengaluru,2018-06-06
25.27,16.84,12.9716,77.5946,20.5,95.17139,13.797912,6,3,31.71,1.0,5.85,13.22,Bengaluru,2018-06-07
19.28,15.8,12.9716,77.5946,21.45,90.61324,21.749483,6,4,21.36,0.91,6.23,11.05,Bengaluru,2018-06-08
19.32,16.01,12.9716,77.5946,20.7,88.88246,21.868332,6,5,26.98,0.96,5.35,15.82,Bengaluru,2018-06-09
18.93,20.85,12.9716,77.5946,21.0,92.57342,12.72283,6,6,28.7,0.92,5.19,12.71,Bengaluru,2018-06-10
23.76,15.51,12.9716,77.5946,21.35,89.488525,17.555305,6,0,34.25,0.99,4.66,10.74,Bengaluru,2018-06-11
23.78,13.32,12.9716,77.5946,21.6,92.0356,15.596767,6,1,48.19,0.99,3.37,13.91,Bengaluru,2018-06-12
27.34,15.9,12.9716,77.5946,21.65,90.626785,18.214718,6,2,48.59,0.95,4.0,12.97,Bengaluru,2018-06-13
31.79,19.26,12.9716,77.5946,20.75,93.71658,12.015589,6,3,35.64,1.02,2.91,16.41,Bengaluru,2018-06-14
61.43,23.54,12.9716,77.5946,20.65,96.06527,10.8955765,6,4,33.51,1.01,3.21,18.53,Bengaluru,2018-06-15
22.24,18.63,12.9716,77.5946,20.15,96.94961,13.75558,6,5,43.59,1.09,3.24,13.77,Bengaluru,2018-06-16
17.38,15.39,12.9716,77.5946,20.2,96.35081,12.9249525,6,6,42.66,1.06,3.83,8.71,Bengaluru,2018-06-17
13.38,14.75,12.9716,77.5946,19.65,98.76525,13.5515,6,0,100.6,1.15,4.93,11.02,Bengaluru,2018-06-18
32.62,12.51,12.9716,77.5946,19.9,95.149864,17.238699,6,1,100.12,1.06,4.53,14.71,Bengaluru,2018-06-19
13.64,14.01,12.9716,77.5946,20.5,94.876495,16.923828,6,2,73.69,1.06,4.83,21.95,Bengaluru,2018-06-20
16.71,20.26,12.9716,77.5946,20.15,96.64914,14.917212,6,3,76.66,1.02,5.1,25.83,Bengaluru,2018-06-21
18.94,31.69,12.9716,77.5946,20.2,89.40124,12.371645,6,4,79.08,1.02,4.68,26.92,Bengaluru,2018-06-22
23.76,23.67,12.9716,77.5946,20.2,95.456955,13.138765,6,5,55.83,1.03,4.7,17.71,Bengaluru,2018-06-23
21.84,15.51,12.9716,77.5946,19.8,96.04024,11.726277,6,6,73.73,0.98,4.64,15.09,Bengaluru,2018-06-24
51.82,14.77,12.9716,77.5946,20.2,96.052025,14.168641,6,0,70.62,1.01,4.79,14.73,Bengaluru,2018-06-25
32.62,13.9,12.9716,77.5946,20.1,93.97896,17.026896,6,1,56.97,0.93,4.78,18.29,Bengaluru,2018-06-26
11.68,15.17,12.9716,77.5946,20.55,89.14886,17.902534,6,2,42.25,1.02,4.87,16.43,Bengaluru,2018-06-27
9.23,17.93,12.9716,77.5946,19.9,95.44682,18.39878,6,3,34.44,0.99,5.5,15.6,Bengaluru,2018-06-28
11.93,17.94,12.9716,77.5946,19.75,99.073364,11.885453,6,4,44.86,0.99,5.95,17.84,Bengaluru,2018-06-29
18.23,33.04,12.9716,77.5946,20.1,96.64785,10.636766,6,5,65.8,1.0,6.63,10.67,Bengaluru,2018-06-30
19.15,22.68,12.9716,77.5946,19.2,99.06947,6.0347,7,6,64.03,0.89,6.11,11.29,Bengaluru,2018-07-01
16.29,27.31,12.9716,77.5946,19.65,97.24062,8.4042845,7,0,55.13,0.88,6.9,16.14,Bengaluru,2018-07-02
21.63,20.07,12.9716,77.5946,19.75,95.44173,11.440978,7,1,62.68,0.87,7.51,16.04,Bengaluru,2018-07-03
18.55,15.35,12.9716,77.5946,19.2,97.53551,12.496719,7,2,71.37,0.79,6.49,14.42,Bengaluru,2018-07-04
20.36,17.48,12.9716,77.5946,18.75,95.4076,12.783802,7,3,74.52,0.82,6.47,15.83,Bengaluru,2018-07-05
21.44,16.86,12.9716,77.5946,19.35,94.83262,14.869351,7,4,58.91,0.86,6.63,15.59,Bengaluru,2018-07-06
15.56,17.49,12.9716,77.5946,19.95,97.54938,12.7279215,7,5,38.84,0.76,7.2,18.73,Bengaluru,2018-07-07
22.83,14.5,12.9716,77.5946,20.45,93.41171,13.910169,7,6,42.49,0.89,7.09,16.35,Bengaluru,2018-07-08
21.11,18.16,12.9716,77.5946,20.2,94.27651,12.849528,7,0,56.44,0.88,7.5,13.71,Bengaluru,2018-07-09
36.65,20.32,12.9716,77.5946,20.45,93.99448,15.937878,7,1,52.63,0.87,7.49,14.05,Bengaluru,2018-07-10
20.8,16.23,12.9716,77.5946,19.85,95.743,14.336861,7,2,53.13,0.9,8.27,14.5,Bengaluru,2018-07-11
17.82,14.74,12.9716,77.5946,19.6,91.91859,18.671474,7,3,51.19,0.75,8.6,15.79,Bengaluru,2018-07-12
16.63,15.78,12.9716,77.5946,20.3,90.25222,18.709612,7,4,47.82,0.78,7.14,18.07,Bengaluru,2018-07-13
18.87,15.81,12.9716,77.5946,20.05,93.10127,18.0,7,5,60.54,0.75,7.47,16.19,Bengaluru,2018-07-14
